109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
109,95,96
135,154,115
134,154,115
140,150,115
139,148,115
119,140,100
116,138,98
114,136,95
122,132,95
131,140,108
127,138,107
112,128,97
122,126,101
123,128,105
121,121,99
113,116,93
106,116,92
104,114,92
90,113,91
92,117,96
78,117,95
66,109,86
88,110,90
101,123,105
84,124,102
74,115,94
77,119,94
82,122,99
93,132,115
93,132,116
104,116,120
105,121,127
107,164,144
118,171,152
110,164,146
113,166,148
108,170,148
98,164,142
121,180,167
93,162,142
91,160,144
95,160,149
93,162,156
96,163,162
96,163,166
84,156,159
84,157,160
83,156,159
83,157,160
87,159,165
86,159,166
83,157,164
81,156,165
82,156,166
83,160,169
84,160,171
85,159,171
82,159,171
81,158,170
86,160,171
84,157,166
81,156,165
83,158,169
82,158,169
80,155,167
79,154,168
79,155,171
76,154,172
75,153,171
176,178,137
176,178,137
182,185,144
182,185,144
182,184,142
182,184,142
177,171,133
177,171,133
125,80,68
99,54,51
99,54,51
99,62,57
99,62,57
11,11,18
123,96,104
245,245,245
245,245,245
122,78,73
123,79,75
121,81,75
120,78,72
119,79,72
115,78,71
115,80,71
114,79,70
114,79,70
112,78,69
110,78,70
110,78,70
104,74,68
104,73,68
109,77,72
109,77,72
115,85,80
115,85,80
126,86,80
126,86,80
100,101,108
103,103,110
96,92,105
97,92,105
98,92,105
101,93,106
99,91,100
99,94,107
104,92,109
98,89,101
105,91,110
105,91,110
100,91,105
101,92,105
97,98,109
98,98,109
98,98,108
96,97,107
118,93,108
113,91,103
118,93,107
126,95,109
111,85,99
92,95,101
96,97,105
97,97,105
92,132,118
94,133,118
94,133,118
95,134,118
95,134,118
95,134,118
166,177,172
157,169,163
130,144,133
143,157,146
160,167,162
156,167,160
140,148,143
149,156,151
168,172,168
157,162,157
175,179,176
185,188,186
131,142,136
128,138,132
123,134,127
124,135,128
132,141,134
131,138,132
145,151,147
144,149,146
133,141,136
132,140,135
123,133,127
122,132,125
49,83,64
57,93,69
57,94,70
56,103,76
58,107,79
55,95,73
55,95,73
41,46,42
39,44,40
98,66,59
97,65,58
105,67,62
107,69,64
114,63,68
114,63,68
99,51,56
97,50,55
97,50,54
130,65,91
129,63,88
179,76,113
179,77,113
166,74,103
167,78,107
143,92,100
126,71,78
148,88,93
119,64,70
118,63,69
129,83,67
132,87,70
182,48,136
187,52,141
199,62,152
197,62,157
202,105,174
195,101,166
182,48,139
190,126,173
188,128,172
186,46,140
186,60,146
185,58,141
186,66,146
185,63,145
178,34,123
172,33,130
180,39,129
94,114,203
94,120,209
71,106,205
72,113,210
78,118,209
76,117,209
96,136,210
97,139,211
91,140,206
94,148,212
125,163,200
126,161,199
136,145,136
136,143,134
117,122,117
117,121,116
119,121,127
123,124,127
140,138,132
141,139,132
138,136,129
138,136,129
164,131,129
164,130,129
164,131,129
156,123,103
157,123,106
162,129,111
199,185,185
198,186,183
196,145,155
198,158,159
191,149,156
192,188,180
188,181,180
185,177,181
190,188,178
196,171,172
198,175,171
204,158,162
200,146,152
199,145,151
183,173,165
185,173,167
186,181,169
188,184,170
182,177,181
46,45,45
46,45,45
103,102,103
208,207,208
208,207,208
138,138,138
138,138,138
192,191,192
78,76,77
1,0,0
1,0,0
145,105,117
